adres_id,ulica,nr_domu,nr_mieszkania,miejscowosc,kraj
60985,Riddell,10,32,Boothbay Harbor,Fiji
60986,W Crystal Lake,7,32,Outlook,Ethiopia
60987,Veasy,9,1,Hanley Hills,Bahamas
60988,Tolt,2,46,Shipman,Bosnia Herzegovina
60989,Charles Babbage,4,48,Friendly,Taiwan
60990,Wells,7,47,Cajah's Mountain,Uruguay
60991,Southaven,5,31,Mounds,Monaco
60992,Mount Oak,2,36,Lake Brownwood,Mexico
60993,Westcar,10,9,West Seneca,Canada
60994,Clappins,8,4,Mission Viejo,Djibouti
60995,Dreyfuss,5,11,Buffington,Equatorial Guinea
60996,Hackfeld,7,22,Ettrick,Korea South
60997,Purple Hills,1,15,Orocovis,Ivory Coast
60998,Hathorn,4,11,White Crystal Beach,Greece
60999,N Mansards,2,6,Port Alice,Central African Rep
61000,Lahti,4,21,Ella,Georgia
61001,Glanthams,2,15,New Freedom,Russian Federation
61002,Angeline,3,18,Blue Creek,Oman
61003,Magna Vista,8,19,Cedonia,Cape Verde
61004,S Cathy,10,10,Shiloh,Antigua
61005,Rangley,3,48,Wendte,Philippines
61006,Weirberly,2,40,Tate,Eritrea
61007,Armaan,8,23,Brusly Landing,Argentina
61008,Swinbrook,3,32,Kanorado,Indonesia
61009,Pradel,6,32,Crow Agency,Sweden
61010,Dumbah,10,6,Lexington Hills,Norway
61011,W de Koven,9,17,Keyport,Namibia
61012,Queensland,4,39,Belfry,Mali
61013,Winterthur,6,13,Luning,Denmark
61014,Borba,8,10,Atlantic City,Korea South
61015,Pepco,10,19,Gard,Vatican City
61016,W Boyington,4,41,Seaford,Cyprus
61017,Conowingo,1,49,Wilbur Park,Papua New Guinea
61018,Levenhurst,2,48,Speight,Bolivia
61019,Lake Berryessa,8,43,Oysterville,Croatia
61020,Volver,9,44,Carnation,Afghanistan
61021,Cedar Acres,1,6,Horse Pasture,Armenia
61022,E Side,5,9,Barco,Jamaica
61023,Crownstone,8,27,Braxton,Paraguay
61024,Timberhead,3,42,Huntland,Korea South
61025,East Walnut,10,48,Telluride,Ethiopia
61026,Darmenia,7,35,Balance Rock,Samoa
61027,Alma Bridge,2,34,Sprott,Nauru
61028,Ravizza,4,48,Crider,Gabon
61029,Strawbridge Square,4,42,Ola,Burundi
61030,Zeim,6,30,Travelers Rest,Kazakhstan
61031,Perrymount,3,9,Big Plain,Monaco
61032,Ploughbank,2,45,Brucetown,Ivory Coast
61033,Woodcutter,3,40,White Haven,Madagascar
61034,Jasper,4,16,Somerton,Equatorial Guinea
61035,Carville,2,31,Townsville,Australia
61036,Cedarlawn,2,35,Simsbury,Turkmenistan
61037,Coldfield,4,8,Lamoine,Tonga
61038,Upper Dunstan,6,22,Withamsville,Macedonia
61039,Shawmut,5,14,Burrel,Ethiopia
61040,Back Nansen,8,9,New Hudson,Nigeria
61041,Hamiltonian,3,31,Elrosa,Barbados
61042,Mockridge,4,20,Navasota,Ukraine
61043,Vanity Fair,6,30,Worthington,Solomon Islands
61044,Old Boonton,4,36,Warrensville,Guatemala
61045,Gwyder,10,44,Boulder Town,Hungary
61046,Rowlatt,3,42,Velda Village Hills,Gambia
61047,Stone Pillar,10,39,Ross Corner,Jordan
61048,Byrnes,8,36,Chugiak,Italy
61049,Pierpoint,8,37,Ackworth,Guinea
61050,Harolds,9,18,Usk,Georgia
61051,Khakum Wood,3,26,Highland City,Hungary
61052,Southmead,6,22,Islen,France
61053,Kavanagh,2,41,Applegate,Maldives
61054,Calf,10,23,Los Molinos,Cyprus
61055,Bev,7,26,Claxton,Micronesia
61056,Penn Crossing,7,49,Port Hudson,Eritrea
61057,Beechland,10,47,Susquehanna Trails,Denmark
61058,Sheepsetting,3,28,Juniper,Peru
61059,Mill Branch,10,28,Normangee,Barbados
61060,Aptakisic,3,10,Pavilion,Serbia
61061,High Rocks,6,40,North Freedom,Chad
61062,Moat Farm,7,35,Vine Hill,Chile
61063,Bertito,4,44,Elverson,Singapore
61064,Bamm Hollow,10,9,Harding Lake,Cape Verde
61065,Syosset,9,21,Bowlegs,Luxembourg
61066,Greenmont,9,40,Stony Ridge,Mozambique
61067,Sladden,3,23,Stinnett,Philippines
61068,Murray Ranch Access,2,45,Indianola,Romania
61069,Kuhnle,8,10,Theodosia,Indonesia
61070,Macatera,6,31,Maharishi Vedic City,Israel
61071,Howbridge Hall,2,7,Kummer,Botswana
61072,Secretan,5,4,Shelley,Comoros
61073,Balmy,3,36,North High Shoals,Syria
61074,Shottfield,8,16,Bon Wier,Jordan
61075,Felder,6,43,Nageezi,Philippines
61076,Burstock,8,7,Raynham,Luxembourg
61077,Tal,5,45,Byrne,Luxembourg
61078,Darien Lakes,1,28,Ceredo,Nicaragua
61079,Argon,2,13,Henniker,Indonesia
61080,Pool Ridge,7,12,Chloride,Nicaragua
61081,W Douglas,3,24,Waldenburg,Nigeria
61082,Orde Hall,4,9,Halibut Cove,Mongolia
61083,Rocliffe,1,40,Snover,Malawi
61084,Launching,6,31,Onaga,El Salvador
61085,Glazier,8,4,Eastland,Rwanda
61086,Wildfell,3,30,Coffeeville,Tonga
61087,Bikila,10,5,Vestaburg,Kenya
61088,Chole,4,13,Eldon,Italy
61089,S Lynne,4,25,Munhall,Togo
61090,Mattakeeset,4,20,Isola,Kenya
61091,Flowerree,6,37,Vinson,Italy
61092,West Ranch,2,16,Black Canyon City,Solomon Islands
61093,Brookmere,1,2,San Dimas,Cambodia
61094,Singing Pines,6,17,New Roads,United States
61095,Cornbrook,2,36,Lookout,Botswana
61096,Ramulis,10,45,Bern,Trinidad & Tobago
61097,Silverbirch,10,28,Quealy,Luxembourg
61098,Rocton,8,3,Bronwood,Slovenia
61099,Dalhart,2,19,Carlinville,Grenada
61100,Widford,3,26,Jim Falls,Brunei
61101,Faber,10,6,Mount Arlington,Saudi Arabia
61102,Hecla,6,2,Red Oak,Romania
61103,Buffalo,3,27,Hartwick,Peru
61104,Hurdsfield,5,27,West Winfield,Afghanistan
61105,Hammonton,2,14,Mattson,Kyrgyzstan
61106,East McAllen,5,38,Juntura,South Sudan
61107,Golden Cross,1,6,Millers Falls,Jamaica
61108,W County Line,6,13,South Branch,Peru
61109,Altamore,3,31,Godfrey,Liberia
61110,Scenicview,3,3,Celestine,Pakistan
61111,Thurby,4,1,Hadley,Philippines
61112,Detrick,9,7,Longmire,Romania
61113,Ginniver,6,48,West Richland,United States
61114,Parliment,9,8,Rentiesville,Macedonia
61115,Kirkfield,7,2,Bar Harbor,Bahrain
61116,West Morrison,6,32,Suttle,Sweden
61117,Regwill,4,41,Fruita,Dominican Republic
61118,Newmain,8,19,Tygh Valley,Denmark
61119,Hammond,9,40,Nevinville,Italy
61120,Efford,2,37,Hop Bottom,Jordan
61121,Todd Point,2,31,Federal,Bhutan
61122,Dakley,1,33,La Luisa,Malta
61123,Steinton,3,42,Oklee,Montenegro
61124,Pajaro Hills,2,24,Throop,Colombia
61125,Kesner,3,38,Terre Haute,Thailand
61126,East Blaine,8,20,Antonino,Hungary
61127,Winoka,2,15,Dime,Bulgaria
61128,Bertola,9,35,Ypsilanti,Singapore
61129,Cinderbed,10,23,Flasher,Burkina
61130,Ellwell,8,33,Tundra,Burkina
61131,Eagle Ridge,4,8,Burkes Garden,Tanzania
61132,Margrett,4,38,Hamlet,Switzerland
61133,Brooklee,9,26,Cannondale,Costa Rica
61134,Ganners,5,15,Albertson,Suriname
61135,Water Tank,10,40,Okemos,Guinea
61136,Sweat Briar,2,30,Togiak,Latvia
61137,East Williston,7,47,Lakemont,Senegal
61138,Dryhill Park,7,21,Arlington,Turkey
61139,Lampits,6,20,Finley Point,Ethiopia
61140,Cyprus Cedar,8,31,Mentasta Lake,Fiji
61141,Moundsview,7,24,Maunie,Congo {Democratic Rep}
61142,E Catalpa,4,50,Highland,Central African Rep
61143,Abergele,7,26,Littig,Sweden
61144,Chessholme,7,29,Ottumwa,Jamaica
61145,Beechdrop,1,50,Port Union,Morocco
61146,South Club,3,46,Passadumkeag,Pakistan
61147,Windy Springs,7,48,Acme,Vietnam
61148,Country View,5,2,Central Aguirre,Haiti
61149,Orchard Blossom,9,23,Buyck,Mali
61150,Ivan,2,43,Taiban,Belize
61151,Oskaloosa,4,32,Bellmore,Solomon Islands
61152,Bornwood,10,28,Banning,Mexico
61153,Kamuela,10,33,Koliganek,Turkey
61154,Dunrovin,1,45,Slemp,Azerbaijan
61155,Edward Temme,10,49,Poudre Park,Gambia
61156,Henrietta,7,7,Oldsmar,Swaziland
61157,Booker T,8,49,Hobucken,Guinea
61158,Weich,1,12,Edinboro,Zambia
61159,Packer,6,49,Rock Valley,Oman
61160,Mendip,4,19,Friant,Ecuador
61161,Orchill,4,32,Hartley,Jamaica
61162,Sagars,1,49,Topsham,Egypt
61163,Hatford,6,40,Minneola,Costa Rica
61164,New Ford,10,10,Bedford Center,Senegal
61165,West Cabrini,1,46,Marquette,Japan
61166,East Vineland,1,48,Rose Lodge,Germany
61167,E Riviera,7,26,Chicken,Serbia
61168,Jennings Chapel,8,36,Baxley,United Kingdom
61169,Sly,6,22,Windsor Hills,Australia
61170,Mountains Farm,4,17,Neches,Eritrea
61171,Sayner,4,24,Lava Hot Springs,Papua New Guinea
61172,Tableer,4,40,Loysburg,Israel
61173,Carruth,2,29,Methuen,Cyprus
61174,Pentreath,7,4,Cookeville,San Marino
61175,Holeclaw,3,4,Gardena,Madagascar
61176,Flora,7,50,Plankinton,Kenya
61177,Big Island,6,7,Varner,Guatemala
61178,Pennard,2,36,Hawkins,Cape Verde
61179,Gamecock,9,28,Collbran,Algeria
61180,Nabbot,1,16,Mount Shasta,El Salvador
61181,Larc Industrial,4,4,Clatskanie,Nepal
61182,Motcombe,2,14,Bardley,Papua New Guinea
61183,Edgecliff,8,42,Parkesburg,Tunisia
61184,Murrain,2,10,Yellow Bluff,Burundi
61185,Ladonia,3,3,Burgoon,United States
61186,Bitter Oak,3,1,Ottawa,Poland
61187,Kreil,8,46,Burket,Tonga
61188,Planting Fields,10,40,Fawn Grove,Uzbekistan
61189,Tobruck,4,16,Pennsville,Djibouti
61190,Merstham,6,48,Rosemark,Egypt
61191,Larra,2,43,Wirt,Palau
61192,W Arundel,10,43,Owen,Dominican Republic
61193,Terminous,9,35,Hoover,Bahamas
61194,Gore Court,1,16,West Farmington,United States
61195,Pruxne,9,29,Addy,Moldova
61196,Agdon,10,46,Penitas,Seychelles
61197,John Batman,9,33,Lawnton,Bulgaria
61198,Raposa,4,16,Salladasburg,Taiwan
61199,Gall End,3,8,Eagle Harbor,Trinidad & Tobago
61200,West River,1,20,Willowdale,Belize
61201,Hadfield,6,3,Herbster,Bahamas
61202,Aston Forest,7,19,Walsenburg,Sudan
61203,Colwyn,4,21,Greenport,Denmark
61204,Lynd,9,17,Everson,Indonesia
61205,E North Broadway,5,18,Akaska,Bulgaria
61206,Empire Wharf,7,38,Websters Corners,Tuvalu
61207,Cider Springs,1,35,Pocatello,Ireland {Republic}
61208,Dartmouth,2,33,Purdy,Micronesia
61209,Victorian Park,4,5,Coulterville,Israel
61210,Dutch,4,9,Corbin,Ghana
61211,Old Nans,5,18,Oceana,Kyrgyzstan
61212,Hanover,1,3,Offerle,Uzbekistan
61213,Limon,9,14,Archer City,Palau
61214,Upper Salem Pond,3,37,McKeesport,Tuvalu
61215,Forest,4,4,Yardville,Turkey
61216,Oppenheim,4,17,Elizabeth,Tonga
61217,Autumn,1,31,Moseley,Kenya
61218,South Beverly,10,43,Willards,Venezuela
61219,Calumet,4,1,Silver Spring,Marshall Islands
61220,Rancho Juan Inez,3,11,Washington,Tajikistan
61221,South Jackson,8,50,Johnson,China
61222,Park Mill,6,39,Guin,Comoros
61223,Los Cerros,7,16,Greely Center,Belize
61224,Ingalara,5,29,West Baraboo,Czech Republic
61225,E Lake,4,36,Ahwahnee,Fiji
61226,Town Path,10,11,Hugoton,Uruguay
61227,Thurbarn,10,35,Kittrell,India
61228,Emington,9,31,Smoke Creek,Tuvalu
61229,Oxestalls,10,23,Miramar Beach,Nicaragua
61230,Amaya,1,43,Townsville,Georgia
61231,Treg,1,20,Center Junction,China
61232,Murray Hulbert,5,20,Dillon Beach,Tajikistan
61233,Xerxes,10,22,Earlville,Philippines
61234,N Constitution,4,19,Dewey,Bolivia
61235,Galbreath,1,25,Pequop,Bhutan
61236,Farriers,3,13,Deerfield Beach,Mauritania
61237,South Land Park,8,10,Biloxi,New Zealand
61238,Hawbridge,9,12,Ivanof Bay,Namibia
61239,Rondelay,1,36,Haynes,Mali
61240,Pillon,3,20,Egypt,Hungary
61241,Shawna,8,2,Rothsville,Congo
61242,Sybil,10,38,Byhalia,Kiribati
61243,Swanbridge,2,15,Gloversville,France
61244,Maleady,4,40,Maple Plain,Senegal
61245,Valmar,3,45,Omak,Mozambique
61246,W Erhart,8,32,Gleed,Estonia
61247,Sunshine Cottage,8,24,South Weldon,Germany
61248,Nedley,3,7,Kvichak,Gabon
61249,Cholmeley,6,6,Benicia,China
61250,Lulworth,8,30,Barrett,Venezuela
61251,N Tatge,10,45,Molina,Armenia
61252,Forkland,2,5,Francis Creek,United Kingdom
61253,Alwine,4,44,Ralston,Nepal
61254,S Hoyne,4,36,Port Isabel,Jamaica
61255,Decca,2,14,Escabosa,Belgium
61256,Bramingham,7,34,Logan Elm Village,Chile
61257,River Bay,3,20,Hungry Horse,Netherlands
61258,Burlow,4,42,Cross,Eritrea
61259,El Pintado,1,31,Granite Canon,Pakistan
61260,Carnbrook,2,20,North Abington,Bangladesh
61261,Powerville,2,6,Kings Beach,Bulgaria
61262,Hitherwell,9,32,Barker,Ghana
61263,Pac,8,46,D'Iberville,United Kingdom
61264,Old Chestnut,7,13,Aura,Burundi
61265,Daisey,8,24,Grenada,Greece
61266,St Lo,1,26,Marengo,Belarus
61267,Jabez,4,33,Anton,Panama
61268,Dewlands,10,37,Chebanse,Venezuela
61269,Agden,10,11,Alstown,Eritrea
61270,Rolling Forest,9,11,Lehman,Indonesia
61271,Clifton Forest,8,17,Eagle Rock,Georgia
61272,Oolah,4,34,Aguadilla,Nepal
61273,Southwest Kenyon,3,42,Destrehan,Greece
61274,Greg Taylor,10,31,East Prairie,Namibia
61275,Mavins,10,9,Uhland,Belize
61276,Symes,4,25,Albemarle,Lithuania
61277,Spring Vale,6,36,Wheeless,Tunisia
61278,Canaan,10,50,Oviedo,Ireland {Republic}
61279,Kroc,9,47,Somis,Vatican City
61280,Dorsey,5,36,Moniac,Tunisia
61281,Ederoyd,6,11,Maple Grove,Bahamas
61282,Woodminster,6,38,Gatlinburg,Taiwan
61283,Vila Do Porto,7,1,Midway Park,Singapore
61284,Gadebridge,4,20,Starr,Samoa
61285,Froelich,10,28,Post Creek,Angola
61286,Tuncurry,1,46,Columbus Junction,Poland
61287,Chris,6,23,Markle,Greece
61288,Woodsum,4,48,Irby,Serbia
61289,Lenark,5,17,Lopeno,Swaziland
61290,Schmitt,8,13,Kettering,Mongolia
61291,Dirty,4,37,Jewell Ridge,Paraguay
61292,West Airmount,6,26,Mastic Beach,Yemen
61293,Hob Hey,7,2,Hoover,Brunei
61294,Ferrin,5,11,North Prairie,Panama
61295,Denmar,3,39,Hutchings,Guinea
61296,Richdale,4,31,Merton,India
61297,Donald Biggs,9,39,Umiat,Norway
61298,Bullsmoor,5,5,Westover Hills,Canada
61299,Catoona,10,27,Readlyn,Albania
61300,N Lenore,1,21,Chambers,Uruguay
61301,Longley,1,27,Fuquay-Varina,Samoa
61302,Veterans Foreign War,6,31,Towaco,Portugal
61303,Queen Eleanors,6,22,Londonderry,Switzerland
61304,Lightbowne,3,36,Boulder Town,Burundi
61305,Loughboro,8,35,South Carrollton,Netherlands
61306,Lannoy,9,49,Island Falls,Portugal
61307,Sandileigh,9,14,Ayr,Cambodia
61308,Lower Ridge,5,44,Glen Ellyn,Georgia
61309,Sears,10,48,Cuba,Guatemala
61310,Carriage Hill,4,29,Lakeland Highlands,Guinea-Bissau
61311,Hillersdon,6,23,Carlisle,Malaysia
61312,Walder,8,44,Masonville,New Zealand
61313,Center Harbor,10,27,Parkway Village,Sudan
61314,Merceron,6,38,Wendover,Liberia
61315,Huntington Bay,4,18,Freetown,Uganda
61316,Holcomb,9,30,Maple Glen,Micronesia
61317,Cranston,2,14,Nichols,Bahrain
61318,Zambrano,6,27,Waynesville,Moldova
61319,Tanyard Cove,10,42,Tyronza,Israel
61320,Inscoe,3,28,Westwood,Morocco
61321,Lurliene,2,25,Gothenburg,Burkina
61322,Astle,8,36,Eastlawn Gardens,Montenegro
61323,Gelling,10,5,Brackenridge,Honduras
61324,Riddings,9,41,Rena,Iran
61325,Bill,6,9,Attapulgus,Malaysia
61326,Scarborough Commons,10,45,Berkey,Norway
61327,South Leigh,9,3,North Lauderdale,Turkey
61328,N Dewey,6,29,Three Rivers,Lebanon
61329,E Figurea,9,22,New Elliott,Namibia
61330,West Ripon,8,46,Wilbur Park,New Zealand
61331,Euryalus,5,17,Polebridge,Bolivia
61332,The Highway  Court,7,45,Stonyford,Latvia
61333,Ralsey,3,15,Aurora,Nauru
61334,Vidovich,4,6,Wauwatosa,Syria
61335,Devonshire,4,34,Lindberg,Kenya
61336,N Gerald,7,38,Shadehill,Libya
61337,Downes,4,49,Waldron,Korea South
61338,Othello,9,45,Hamler,Nicaragua
61339,Conyer,3,28,Willow Oak,Ivory Coast
61340,Gill Port,5,20,Brookville,Cuba
61341,Lantern,10,31,West Siloam Springs,Samoa
61342,Cornwood,9,48,Vetal,Congo {Democratic Rep}
61343,Mallory Hill,7,19,Mount Aetna,Botswana
61344,Ormsbee,10,16,Nikolai,Bosnia Herzegovina
61345,Birch Knoll,1,15,Park Layne,Marshall Islands
61346,Wickell,4,33,Bellvale,Chile
61347,Kingmont,8,41,Hanna City,Turkey
61348,Warrener,9,4,Caratunk,Ethiopia
61349,Irma,1,38,Quantico,Chile
61350,Casterton,9,42,McLaurin,Taiwan
61351,Willowgate,8,49,Flowell,Costa Rica
61352,Luzley,4,45,La Monte,Belize
61353,S Garfield,7,3,River Rouge,Brazil
61354,Rabaul,3,9,Ursa,Iran
61355,Mahtomedi Service,6,36,Eleanor,Australia
61356,East Riverview,1,45,Cumberland Gap,United Kingdom
61357,Killey,1,3,San Luis,Lesotho
61358,Spring Marsh,6,29,Junior,Kyrgyzstan
61359,Maze,4,13,Hixton,Uruguay
61360,Beeching,7,15,Oak Park Heights,Serbia
61361,Portola Heights,2,31,San Leanna,Uruguay
61362,Eljays,9,41,North Cape,Guyana
61363,W Lafayette Frontage,7,10,Comstock,Vietnam
61364,Whisper Hill,8,1,Barwick,Belize
61365,Innitou,4,41,Cibola,Bosnia Herzegovina
61366,S Glebe,4,46,Fearrington,Guatemala
61367,John Harper,8,17,Keating,Comoros
61368,Linden Chapel,5,7,Orono,Ukraine
61369,Sholem,10,33,Belhaven,Colombia
61370,Bitter Sweet,9,33,Ludden,Peru
61371,Sumbray,4,45,Pepeekeo,Nepal
61372,Housley,4,17,Malin,Netherlands
61373,East Broadway,3,42,Sarasota,Togo
61374,Casbeer,8,37,East York,Sudan
61375,Fresh Mill,2,17,Truman,Senegal
61376,Green Landing,1,7,Wilkeson,Gabon
61377,Talbot,3,24,Fountain,Slovakia
61378,N North Branch,2,14,Waterproof,Serbia
61379,Martlett,8,48,Rosendale,Germany
61380,Slaughter Dam,1,14,Philadelphia,Australia
61381,Powhatan,10,19,Locust Corner,Afghanistan
61382,Redwell,2,49,Rhododendron,Afghanistan
61383,Mariners Island,1,32,Castleberry,France
61384,Netto,10,1,Olowalu,Zambia
61385,Memory,3,1,Tobyhanna,Saint Vincent & the Grenadines
61386,Windy Hill,3,11,Millersburg,Jamaica
61387,Claymore,5,33,Linville,Sudan
61388,Spenny,7,7,Scenic Oaks,Syria
61389,Patriots,3,42,Okawville,Colombia
61390,Twin Creeks,9,5,Paw Paw,Poland
61391,Warrigal,1,40,Brownington,Maldives
61392,El Cerro,1,19,Isle,Togo
61393,Cardens,7,8,Denham,Palau
61394,W Peterson,3,49,Barling,Iceland
61395,New Lawn,6,37,Wellfleet,Bosnia Herzegovina
61396,Warbeck,8,47,Power,Italy
61397,Murietta,4,1,Gauley Bridge,Hungary
61398,Ruck,1,8,Lyons Plain,Yemen
61399,NE Lincoln,2,21,Powder Wash,Mongolia
61400,Shady Rest,10,47,Addis,Libya
61401,Buckskin,2,20,Columbia City,Saudi Arabia
61402,Lolly Post,1,12,Ideal,Eritrea
61403,Breakfast Point,3,19,Cotuit,Tunisia
61404,Patnoe,10,14,Chapmanville,Russian Federation
61405,Medburn,8,1,Meggett,Burundi
61406,Barkduk,3,45,Longdale,Sri Lanka
61407,Pickaxe,5,18,North Providence,Ghana
61408,Cowrang,5,46,Olvey,Luxembourg
61409,Mary Scot,1,33,Ponderay,Kuwait
61410,Coggeshall,5,21,Protem,Iraq
61411,Mill View,7,28,Elephant Butte,Monaco
61412,Halo,3,32,Chilhowie,Madagascar
61413,Tahoe Circle,3,19,Harriston,Uganda
61414,Beltran,3,35,Tioga,Guatemala
61415,Riley,3,21,Mariba,Iceland
61416,Stayton,7,5,The Pinery,Austria
61417,Nithdale,1,5,London,Czech Republic
61418,Investigator,1,39,Rossville,Afghanistan
61419,Battalion,10,18,La Pryor,Congo {Democratic Rep}
61420,Keyser,3,33,Mojave,Brunei
61421,Heath End,9,45,Trumbull,Sudan
61422,Woodiris,7,31,Longport,Estonia
61423,Apartment,5,50,Brucetown,Singapore
61424,North Springer,6,21,Brocton,Iran
61425,Beliveau,7,19,Sebrell,United Arab Emirates
61426,Haddow,4,41,Molino,Samoa
61427,Pennacook,1,44,Aragon,Grenada
61428,Tong,4,12,Saxonburg,Marshall Islands
61429,El Rose,7,28,Farnhamville,Angola
61430,Lenhurst,2,44,Bald Creek,Chad
61431,Quendon,3,38,Captain Cook,Switzerland
61432,Shorefront,1,42,Croton Heights,Iran
61433,Wixon,3,25,Naponee,Congo {Democratic Rep}
61434,New Ackertown,2,4,Carlin,Vanuatu
61435,South Plum,2,31,Geuda Springs,Congo {Democratic Rep}
61436,Hereward,7,35,Yukon,Jamaica
61437,Thornden,4,25,Monkton,Andorra
61438,Karne,3,25,Orangevale,Guinea-Bissau
61439,Prospect Knolls,9,30,Waimalu,Bahrain
61440,Elgarth,7,20,Napoleonville,Comoros
61441,South San Luis,7,24,Pleasant Plains,Saudi Arabia
61442,Puffin,4,5,Vinings,Antigua
61443,Nuclear,2,47,Unity Village,Cyprus
61444,Colby,6,14,Whitesboro,Mauritania
61445,Dibling,3,33,Pioneer Village,St Kitts & Nevis
61446,Wareemba,2,37,Hays,Slovakia
61447,Morningwood,9,43,Homeville,United Kingdom
61448,Shire,5,3,Conner,Cameroon
61449,Great Plains,10,45,Nethers,Luxembourg
61450,Brickfields,5,20,Hughestown,Turkey
61451,Business Center,8,28,Sugarmill Woods,Afghanistan
61452,Bertolotto,9,14,Evanston,Niger
61453,Aspinwall,7,41,Diana,Ecuador
61454,Twin House Ranch,4,24,Loxahatchee,Croatia
61455,Huntington Estates,6,25,Malaga,Brazil
61456,Luz,10,26,Lamasco,Zambia
61457,Oates,5,32,Shadehill,Seychelles
61458,Karner,9,47,Lake Ann,Congo {Democratic Rep}
61459,Gierz,2,45,Irwindale,Ghana
61460,Blackley,9,11,Lafferty,Argentina
61461,Marcando,7,40,Brier Hill,Gambia
61462,Admaston,4,13,Lexington Park,Chile
61463,Ganna,5,6,Mountain Grove,Angola
61464,Heatherbloom,3,45,Ilion,Bolivia
61465,Jacks,9,47,Vetal,Saudi Arabia
61466,Fine Bush,9,2,Clyattville,Panama
61467,Lowden,3,3,Prairie Farm,Cameroon
61468,Demarr Homestead,5,45,Lordsburg,Greece
61469,Binks,4,8,Sand City,Togo
61470,Lockey,8,23,Jonestown,Equatorial Guinea
61471,Millfordhope,1,10,Fernald,Hungary
61472,Peanut Mill,7,37,Studley,Ethiopia
61473,Linet,6,30,Rosalia,Grenada
61474,Renner,8,37,South Gate Ridge,Azerbaijan
61475,Longhouse,6,36,Avery,Panama
61476,Laurel Rock,5,50,Almedia,Kazakhstan
61477,Grouserun,1,27,Little York,Egypt
61478,Dewart,8,36,Heathsville,Jamaica
61479,Lafayette Forest,2,28,Kline,Dominican Republic
61480,Birchfields,2,44,Coleta,Somalia
61481,Le Fevres,2,48,Eaton Park,Malaysia
61482,South Vermont,10,15,Olnes,Germany
61483,Yankee Ridge,3,2,Tilden,Lithuania
61484,Arrowfield,6,26,Chamberlayne Heights,Kazakhstan
61485,Town,7,39,Chevy Chase Heights,Micronesia
61486,Glen Park,6,34,Salus,Central African Rep
61487,Robin Crest,9,7,Point Lay,Saint Vincent & the Grenadines
61488,Ledgeville,5,21,Casa Blanca,Nicaragua
61489,Babington,6,35,Otego,Luxembourg
61490,East Sigwalt,6,9,Bay View Garden,Poland
61491,Ah,9,46,Griswoldville,Brunei
61492,Whitlatch,7,48,Lapoint,Mexico
61493,Onedia,8,11,Toronto,Ivory Coast
61494,Rive,7,4,Fort Lee,Bangladesh
61495,Duley,2,46,Kanab,Tuvalu
61496,Zouch,1,41,El Dara,Albania
61497,East Foreman,4,30,Corcoran,Kiribati
61498,Falcon Ridge,7,34,Elrod,Syria
61499,Windyhill,1,8,Kempster,Cameroon
61500,St Catherine,2,50,Littleville,Canada
61501,Kennington Park,1,11,Millersburg,New Zealand
61502,Macdonald,3,14,Bronx,United Arab Emirates
61503,Huntington Square,3,42,Kemblesville,Mexico
61504,Greyshon,1,26,Bettsville,Norway
61505,Surita,7,11,Peters,Morocco
61506,Colley Hill,3,37,Pittsview,Lebanon
61507,Tamar,3,43,Keyport,Algeria
61508,N. Oliver,10,35,Volant,Jamaica
61509,Geronimo,1,12,Orange Lake,Guinea-Bissau
61510,Geyser Ridge,1,42,Epworth,Canada
61511,Saddleback Hill,3,6,Jarvisburg,Lesotho
61512,E Gartner,10,12,Lualualei,Kyrgyzstan
61513,Hacker,10,19,Edwards,Finland
61514,Hingham,1,5,Pine Level,Honduras
61515,Berrydown,4,23,Ruso,Macedonia
61516,North Utah,9,35,Shine,Brunei
61517,Achille,3,8,Depauw,Saudi Arabia
61518,Tannehill,10,39,McIntire,South Sudan
61519,Crassas,1,38,New Vienna,Guatemala
61520,Ivy Hill,5,18,Ellis Grove,Marshall Islands
61521,Parcel E Mayfair,8,3,Soderville,Burundi
61522,W Greenleaf,3,39,Doris,Tonga
61523,Nickson,10,39,Berino,Nauru
61524,Regents Tower,6,20,Spearville,Chile
61525,Gaddi,1,40,Lindgren Acres,Mali
61526,Gatefield,4,17,Buffalo Grove,Romania
61527,Flannery,2,46,Sheakleyville,Burundi
61528,N Channing,5,47,Buttonwillow,Costa Rica
61529,Roscoe Maverick,5,35,Mount Berry,Germany
61530,Charles E Ryan,5,11,Bells,Chad
61531,Petersilge,2,29,Kitsap Lake,Kazakhstan
61532,Cayman,5,4,Raleigh,Pakistan
61533,Groveleigh,4,27,Whitman,Romania
61534,W Jarvis,5,46,Longview Heights,St Kitts & Nevis
61535,Lamphere,8,29,River Road,Algeria
61536,Back Lindley,3,28,Willoughby Hills,Bulgaria
61537,Osroy,1,10,Westover Hills,Sao Tome & Principe
61538,Ilka,6,44,Richards,Congo {Democratic Rep}
61539,Collinsville,3,34,Equality,Ivory Coast
61540,Quillback,4,12,La Grande,Suriname
61541,Odysseus,10,29,Azle,France
61542,Downey,1,31,Samson,Romania
61543,W Conrad,9,12,Serena,South Africa
61544,Gratto,3,10,Gisela,Grenada
61545,Shore Acres,8,43,Southaven,Mauritius
61546,W Evans,8,18,Bermuda Run,Poland
61547,Robbart,9,18,Celo,Solomon Islands
61548,Gowdey,5,38,Hialeah Gardens,Korea South
